Status Conciliação;Data Crédito;Administradora;Estabelecimento;Parcela;Valor Bruto;Valor Desconto;Valor Desconto Antecipado;Valor Pago;Status Pagamento;Bandeira;Data Resumo;Nº Resumo;Produto;Banco;Agência;Conta;Ident. Transação;Ponto de Venda;Tipo de Venda;Forma de Pagamento;Status Conc. Bancaria;Taxa (%);Total de Parcelas;CNPJ
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO GUARUJA;1;30,00;0,86;0,00;28,83;Pago;Sodexo Alimentação;2025-01-21;0000525848;Sodexo alimentação;Banco Santander;2271;13004406;;1585214;Voucher à Vista;Antecipado;Não Conciliado;2,87;1;05.800.256/0014-11
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO CAMPINAS;1;140,19;4,04;0,00;134,71;Pago;Sodexo Alimentação;2025-01-23;0000738733;Sodexo alimentação;Banco Santander;2271;13004406;;2271068;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0037-08
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO VALINHOS;1;192,42;5,54;0,00;184,90;Pago;Sodexo Alimentação;2025-01-19;0000428478;Sodexo alimentação;Banco Santander;2271;13004406;;2634390;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0042-75
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO GUARUJA;1;9,00;0,26;0,00;8,65;Pago;Sodexo Alimentação;2025-01-20;0000525844;Sodexo alimentação;Banco Santander;2271;13004406;;1585214;Voucher à Vista;Antecipado;Não Conciliado;2,89;1;05.800.256/0014-11
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO GUARULHOS;1;63,86;1,84;0,00;61,36;Pago;Sodexo Alimentação;2025-01-22;0000789905;Sodexo alimentação;Banco Santander;2271;13004406;;1585198;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0009-54
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO INDAIATUBA;1;124,44;3,58;0,00;119,90;Pago;Sodexo Alimentação;2025-01-17;0000707867;Sodexo alimentação;Banco Santander;2271;13004406;;3069095;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0050-85
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO MAUA;1;81,09;2,34;0,00;77,91;Pago;Sodexo Alimentação;2025-01-18;0000722624;Sodexo alimentação;Banco Santander;2271;13004406;;2335180;Voucher à Vista;Antecipado;Não Conciliado;2,89;1;05.800.256/0041-94
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO JUNDIAI;1;5,29;0,15;0,00;5,09;Pago;Sodexo Alimentação;2025-01-22;0000792462;Sodexo alimentação;Banco Santander;2271;13004406;;1585196;Voucher à Vista;Antecipado;Não Conciliado;2,84;1;05.800.256/0008-73
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO SÃO JOSÉ;1;8,55;0,25;0,00;8,21;Pago;Sodexo Alimentação;2025-01-21;0000458593;Sodexo alimentação;Banco Santander;2271;13004406;;1634325;Voucher à Vista;Antecipado;Não Conciliado;2,92;1;05.800.256/0026-55
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO JUNDIAÍ III;1;335,50;9,66;0,00;323,25;Pago;Sodexo Alimentação;2025-01-17;0000721069;Sodexo alimentação;Banco Santander;2271;13004406;;2836544;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0052-47
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO CAMPINAS;1;38,50;1,11;0,00;36,99;Pago;Sodexo Alimentação;2025-01-19;0000738690;Sodexo alimentação;Banco Santander;2271;13004406;;2271068;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0037-08
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO SALTO;1;40,00;1,15;0,00;38,44;Pago;Sodexo Alimentação;2025-01-20;0000713900;Sodexo alimentação;Banco Santander;2271;13004406;;2786800;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0047-80
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO ITÚ;1;63,49;1,83;0,00;61,01;Pago;Sodexo Alimentação;2025-01-23;0000713776;Sodexo alimentação;Banco Santander;2271;13004406;;2856208;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0049-41
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO VILA EMA;1;25,28;0,73;0,00;24,29;Pago;Sodexo Alimentação;2025-01-23;0000767939;Sodexo alimentação;Banco Santander;2271;13004406;;2061684;Voucher à Vista;Antecipado;Não Conciliado;2,89;1;05.800.256/0036-27
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO BONSUCESSO;1;121,32;3,49;0,00;116,58;Pago;Sodexo Alimentação;2025-01-19;0000461711;Sodexo alimentação;Banco Santander;2271;13004406;;2061713;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0035-46
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO ITÚ;1;336,58;9,69;0,00;323,42;Pago;Sodexo Alimentação;2025-01-21;0000412966;Sodexo alimentação;Banco Santander;2271;13004406;;2856208;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0049-41
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO CIDADE DUTRA;1;83,39;2,40;0,00;80,13;Pago;Sodexo Alimentação;2025-01-22;0000783890;Sodexo alimentação;Banco Santander;2271;13004406;;1721697;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0030-31
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO CAMPINAS;1;7,63;0,22;0,00;7,33;Pago;Sodexo Alimentação;2025-01-23;0000738736;Sodexo alimentação;Banco Santander;2271;13004406;;2271068;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0037-08
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO BRASILANDIA;1;456,85;13,17;0,00;438,96;Pago;Sodexo Alimentação;2025-01-19;0000780851;Sodexo alimentação;Banco Santander;2271;13004406;;1634363;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0027-36
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO CIDADE DUTRA;1;8,73;0,25;0,00;8,39;Pago;Sodexo Alimentação;2025-01-23;0000483829;Sodexo alimentação;Banco Santander;2271;13004406;;1721697;Voucher à Vista;Antecipado;Não Conciliado;2,86;1;05.800.256/0030-31
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO CAMPO LIMPO;1;54,64;1,57;0,00;52,51;Pago;Sodexo Alimentação;2025-01-23;0000829761;Sodexo alimentação;Banco Santander;2271;13004406;;1585192;Voucher à Vista;Antecipado;Não Conciliado;2,87;1;05.800.256/0005-20
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO CAMPINAS;1;1,99;0,05;0,00;1,92;Pago;Sodexo Alimentação;2025-01-22;0000439689;Sodexo alimentação;Banco Santander;2271;13004406;;2271068;Voucher à Vista;Antecipado;Não Conciliado;2,51;1;05.800.256/0037-08
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO CIDADE DUTRA;1;74,44;2,14;0,00;71,53;Pago;Sodexo Alimentação;2025-01-20;0000483790;Sodexo alimentação;Banco Santander;2271;13004406;;1721697;Voucher à Vista;Antecipado;Não Conciliado;2,87;1;05.800.256/0030-31
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO FRANCO DA ROCHA;1;226,58;6,53;0,00;217,72;Pago;Sodexo Alimentação;2025-01-19;0000501173;Sodexo alimentação;Banco Santander;2271;13004406;;1585215;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0016-83
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO ITÚ;1;58,21;1,68;0,00;55,93;Pago;Sodexo Alimentação;2025-01-23;0000713777;Sodexo alimentação;Banco Santander;2271;13004406;;2856208;Voucher à Vista;Antecipado;Não Conciliado;2,89;1;05.800.256/0049-41
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO FREGUESIA Ó;1;44,52;1,28;0,00;42,78;Pago;Sodexo Alimentação;2025-01-18;0000760473;Sodexo alimentação;Banco Santander;2271;13004406;;1585181;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0002-88
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO VILA EMA;1;62,37;1,79;0,00;60,10;Pago;Sodexo Alimentação;2025-01-17;0000767865;Sodexo alimentação;Banco Santander;2271;13004406;;2061684;Voucher à Vista;Antecipado;Não Conciliado;2,87;1;05.800.256/0036-27
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO JUNDIAI;1;178,46;5,14;0,00;171,48;Pago;Sodexo Alimentação;2025-01-21;0000490225;Sodexo alimentação;Banco Santander;2271;13004406;;1585196;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0008-73
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO OSASCO;1;173,49;5,00;0,00;166,70;Pago;Sodexo Alimentação;2025-01-18;0000781032;Sodexo alimentação;Banco Santander;2271;13004406;;1585189;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0004-40
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO PRAIA GRANDE II;1;28,83;0,83;0,00;27,78;Pago;Sodexo Alimentação;2025-01-17;0000411087;Sodexo alimentação;Banco Santander;2271;13004406;;2923619;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0053-28
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO MARECHAL TITO;1;69,91;2,01;0,00;67,18;Pago;Sodexo Alimentação;2025-01-19;0000469745;Sodexo alimentação;Banco Santander;2271;13004406;;1585205;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0011-79
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO STO. ANDRÉ;1;56,37;1,62;0,00;54,17;Pago;Sodexo Alimentação;2025-01-19;0000429724;Sodexo alimentação;Banco Santander;2271;13004406;;1585193;Voucher à Vista;Antecipado;Não Conciliado;2,87;1;05.800.256/0007-92
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO CAMPO LIMPO;1;29,00;0,84;0,00;27,86;Pago;Sodexo Alimentação;2025-01-20;0000829692;Sodexo alimentação;Banco Santander;2271;13004406;;1585192;Voucher à Vista;Antecipado;Não Conciliado;2,90;1;05.800.256/0005-20
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO CIDADE DUTRA;1;47,00;1,35;0,00;45,17;Pago;Sodexo Alimentação;2025-01-19;0000783837;Sodexo alimentação;Banco Santander;2271;13004406;;1721697;Voucher à Vista;Antecipado;Não Conciliado;2,87;1;05.800.256/0030-31
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO CAMPO LIMPO;1;49,75;1,43;0,00;47,81;Pago;Sodexo Gift Pass;2025-01-23;0000829759;Sodexo gift pass;Banco Santander;2271;13004406;;1585192;Voucher à Vista;Antecipado;Não Conciliado;2,87;1;05.800.256/0005-20
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO FREGUESIA Ó;1;201,63;5,81;0,00;193,74;Pago;Sodexo Alimentação;2025-01-20;0000461470;Sodexo alimentação;Banco Santander;2271;13004406;;1585181;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0002-88
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO SANTO AMARO - NAÇÕES;1;12,68;0,37;0,00;12,18;Pago;Sodexo Alimentação;2025-01-23;0000766390;Sodexo alimentação;Banco Santander;2271;13004406;;1585220;Voucher à Vista;Antecipado;Não Conciliado;2,92;1;05.800.256/0021-40
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO VALINHOS;1;273,38;7,87;0,00;262,69;Pago;Sodexo Alimentação;2025-01-18;0000428461;Sodexo alimentação;Banco Santander;2271;13004406;;2634390;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0042-75
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO CAMPO LIMPO;1;181,86;5,24;0,00;174,75;Pago;Sodexo Alimentação;2025-01-18;0000528158;Sodexo alimentação;Banco Santander;2271;13004406;;1585192;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0005-20
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO MARECHAL TITO;1;152,24;4,38;0,00;146,29;Pago;Sodexo Alimentação;2025-01-18;0000769796;Sodexo alimentação;Banco Santander;2271;13004406;;1585205;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0011-79
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO CIDADE DUTRA;1;488,07;14,06;0,00;468,98;Pago;Sodexo Alimentação;2025-01-23;0000783906;Sodexo alimentação;Banco Santander;2271;13004406;;1721697;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0030-31
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO FREGUESIA Ó;1;130,27;3,75;0,00;125,18;Pago;Sodexo Alimentação;2025-01-19;0000461465;Sodexo alimentação;Banco Santander;2271;13004406;;1585181;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0002-88
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO IPIRANGA;1;191,06;5,50;0,00;183,59;Pago;Sodexo Alimentação;2025-01-23;0000488228;Sodexo alimentação;Banco Santander;2271;13004406;;1585202;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0010-98
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO MAUA;1;97,65;2,81;0,00;93,83;Pago;Sodexo Alimentação;2025-01-21;0000422315;Sodexo alimentação;Banco Santander;2271;13004406;;2335180;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0041-94
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO GUARULHOS;1;35,04;1,01;0,00;33,67;Pago;Sodexo Alimentação;2025-01-20;0000789882;Sodexo alimentação;Banco Santander;2271;13004406;;1585198;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0009-54
Conciliado Automático;2025-01-24;Sodexo;ROLDAO LIMEIRA                ;1;106,27;3,06;0,00;102,12;Pago;Sodexo Alimentação;2025-01-22;0000778219;Sodexo alimentação;Banco Santander;2271;13004406;;1724903;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0033-84
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO GUARUJA;1;48,62;1,40;0,00;46,84;Pago;Sodexo Alimentação;2025-01-17;0000525789;Sodexo alimentação;Banco Santander;2271;13004406;;1585214;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0014-11
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO BRASILANDIA;1;39,68;1,14;0,00;38,13;Pago;Sodexo Alimentação;2025-01-22;0000780885;Sodexo alimentação;Banco Santander;2271;13004406;;1634363;Voucher à Vista;Antecipado;Não Conciliado;2,87;1;05.800.256/0027-36
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO GUARUJA;1;61,31;1,77;0,00;58,91;Pago;Sodexo Alimentação;2025-01-19;0000525818;Sodexo alimentação;Banco Santander;2271;13004406;;1585214;Voucher à Vista;Antecipado;Não Conciliado;2,89;1;05.800.256/0014-11
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO BRASILANDIA;1;18,90;0,54;0,00;18,17;Pago;Sodexo Alimentação;2025-01-20;0000479630;Sodexo alimentação;Banco Santander;2271;13004406;;1634363;Voucher à Vista;Antecipado;Não Conciliado;2,86;1;05.800.256/0027-36
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO JUNDIAÍ III;1;172,63;4,97;0,00;166,33;Pago;Sodexo Alimentação;2025-01-17;0000721061;Sodexo alimentação;Banco Santander;2271;13004406;;2836544;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0052-47
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO VALINHOS;1;306,27;8,82;0,00;294,29;Pago;Sodexo Alimentação;2025-01-18;0000727935;Sodexo alimentação;Banco Santander;2271;13004406;;2634390;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0042-75
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO STO. ANDRÉ;1;153,38;4,42;0,00;147,38;Pago;Sodexo Alimentação;2025-01-22;0000429736;Sodexo alimentação;Banco Santander;2271;13004406;;1585193;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0007-92
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO PRAIA GRANDE II;1;128,72;3,71;0,00;123,68;Pago;Sodexo Alimentação;2025-01-20;0000411120;Sodexo alimentação;Banco Santander;2271;13004406;;2923619;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0053-28
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO MOGI GUAÇU;1;54,24;1,56;0,00;52,12;Pago;Sodexo Alimentação;2025-01-23;0000407842;Sodexo alimentação;Banco Santander;2271;13004406;;2906959;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0048-60
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO CUPECÊ;1;13,31;0,38;0,00;12,79;Pago;Sodexo Alimentação;2025-01-19;0000779619;Sodexo alimentação;Banco Santander;2271;13004406;;1585221;Voucher à Vista;Antecipado;Não Conciliado;2,85;1;05.800.256/0024-93
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO MAUA;1;44,40;1,28;0,00;42,66;Pago;Sodexo Alimentação;2025-01-22;0000422317;Sodexo alimentação;Banco Santander;2271;13004406;;2335180;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0041-94
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO CAMPINAS;1;19,98;0,58;0,00;19,19;Pago;Sodexo Alimentação;2025-01-18;0000738682;Sodexo alimentação;Banco Santander;2271;13004406;;2271068;Voucher à Vista;Antecipado;Não Conciliado;2,90;1;05.800.256/0037-08
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO C.TIRADENTES;1;37,00;1,07;0,00;35,64;Pago;Sodexo Alimentação;2025-01-17;0000479334;Sodexo alimentação;Banco Santander;2271;13004406;;1605723;Voucher à Vista;Antecipado;Não Conciliado;2,89;1;05.800.256/0015-00
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO PRAIA GRANDE;1;419,40;12,08;0,00;404,08;Pago;Sodexo Alimentação;2025-01-17;0000461078;Sodexo alimentação;Banco Santander;2271;13004406;;1585208;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0012-50
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO C.TIRADENTES;1;12,66;0,36;0,00;12,17;Pago;Sodexo Alimentação;2025-01-23;0000778535;Sodexo alimentação;Banco Santander;2271;13004406;;1605723;Voucher à Vista;Antecipado;Não Conciliado;2,84;1;05.800.256/0015-00
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO CIDADE DUTRA;1;115,81;3,34;0,00;111,28;Pago;Sodexo Premium Pass;2025-01-19;0000483777;Sodexo premium pass;Banco Santander;2271;13004406;;1721697;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0030-31
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO VILA EMA;1;114,27;3,29;0,00;109,80;Pago;Sodexo Alimentação;2025-01-18;0000767873;Sodexo alimentação;Banco Santander;2271;13004406;;2061684;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0036-27
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO MAUA;1;63,48;1,83;0,00;61,00;Pago;Sodexo Alimentação;2025-01-21;0000722647;Sodexo alimentação;Banco Santander;2271;13004406;;2335180;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0041-94
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO CIDADE DUTRA;1;100,40;2,89;0,00;96,73;Pago;Sodexo Alimentação;2025-01-17;0000483737;Sodexo alimentação;Banco Santander;2271;13004406;;1721697;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0030-31
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO C.TIRADENTES;1;23,49;0,68;0,00;22,57;Pago;Sodexo Alimentação;2025-01-20;0000778506;Sodexo alimentação;Banco Santander;2271;13004406;;1605723;Voucher à Vista;Antecipado;Não Conciliado;2,89;1;05.800.256/0015-00
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO BONSUCESSO;1;78,50;2,26;0,00;75,43;Pago;Sodexo Alimentação;2025-01-21;0000461731;Sodexo alimentação;Banco Santander;2271;13004406;;2061713;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0035-46
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO GUARUJA;1;3,13;0,09;0,00;3,02;Pago;Sodexo Alimentação;2025-01-17;0000525805;Sodexo alimentação;Banco Santander;2271;13004406;;1585214;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0014-11
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO CIDADE DUTRA;1;114,19;3,29;0,00;109,72;Pago;Sodexo Alimentação;2025-01-20;0000783868;Sodexo alimentação;Banco Santander;2271;13004406;;1721697;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0030-31
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO OSASCO II;1;11,98;0,35;0,00;11,51;Pago;Sodexo Alimentação;2025-01-18;0000428835;Sodexo alimentação;Banco Santander;2271;13004406;;2378167;Voucher à Vista;Antecipado;Não Conciliado;2,92;1;05.800.256/0039-70
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO SANTANA;1;71,00;2,04;0,00;68,23;Pago;Sodexo Alimentação;2025-01-20;0000737182;Sodexo alimentação;Banco Santander;2271;13004406;;2598127;Voucher à Vista;Antecipado;Não Conciliado;2,87;1;05.800.256/0043-56
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO FRANCO DA ROCHA;1;755,30;21,75;0,00;725,78;Pago;Sodexo Alimentação;2025-01-23;0000501208;Sodexo alimentação;Banco Santander;2271;13004406;;1585215;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0016-83
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO JUNDIAI;1;100,00;2,88;0,00;96,09;Pago;Sodexo Alimentação;2025-01-18;0000490199;Sodexo alimentação;Banco Santander;2271;13004406;;1585196;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0008-73
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO SANTANA;1;33,34;0,96;0,00;32,04;Pago;Sodexo Alimentação;2025-01-22;0000737202;Sodexo alimentação;Banco Santander;2271;13004406;;2598127;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0043-56
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO C.TIRADENTES;1;368,45;10,61;0,00;354,99;Pago;Sodexo Alimentação;2025-01-17;0000778478;Sodexo alimentação;Banco Santander;2271;13004406;;1605723;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0015-00
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO PRAIA GRANDE II;1;23,77;0,68;0,00;22,85;Pago;Sodexo Alimentação;2025-01-22;0000711299;Sodexo alimentação;Banco Santander;2271;13004406;;2923619;Voucher à Vista;Antecipado;Não Conciliado;2,86;1;05.800.256/0053-28
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO ATIBAIA;1;20,00;0,58;0,00;19,21;Pago;Sodexo Alimentação;2025-01-22;0000448794;Sodexo alimentação;Banco Santander;2271;13004406;;1634305;Voucher à Vista;Antecipado;Não Conciliado;2,90;1;05.800.256/0018-45
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO CAMPINAS;1;455,20;13,11;0,00;437,40;Pago;Sodexo Alimentação;2025-01-20;0000738713;Sodexo alimentação;Banco Santander;2271;13004406;;2271068;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0037-08
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO JUNDIAI;1;39,56;1,14;0,00;38,01;Pago;Sodexo Alimentação;2025-01-22;0000490228;Sodexo alimentação;Banco Santander;2271;13004406;;1585196;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0008-73
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO C.TIRADENTES;1;126,68;3,65;0,00;121,73;Pago;Sodexo Alimentação;2025-01-19;0000778498;Sodexo alimentação;Banco Santander;2271;13004406;;1605723;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0015-00
